Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
297.72,Gamblers,Tick,294,358,-64,64,127500,127000,-3405,135105,122305,OK
297.97,TraderOne,Tick,1906,1920,-14,14,127000,127000,18479,-101079,-101079,OK
297.97,Gamblers,Tick,294,358,-64,64,127000,127000,-3405,135105,135105,OK
298.22,TraderOne,Tick,1916,1920,-4,4,126900,127000,18733,-102333,-101933,OK
298.22,Gamblers,Tick,294,358,-64,64,126900,127000,-3405,135105,141505,OK
298.438,TraderOne,Tick,1926,1920,6,-6,126900,127000,18987,-103587,-104187,OK
298.438,Gamblers,Tick,294,358,-64,64,126900,127000,-3405,135105,141505,OK
298.72,TraderOne,Tick,1926,1930,-4,4,127400,127000,19241,-103841,-104641,OK
298.72,Gamblers,Tick,294,358,-64,64,127400,127000,-3405,135105,122305,OK
299.032,TraderOne,Tick,1926,1940,-14,14,127400,127000,19114,-103714,-106514,OK
299.032,Gamblers,Tick,294,358,-64,64,127400,127000,-3405,135105,122305,OK
299.282,TraderOne,Tick,1926,1940,-14,14,127400,127000,19114,-103714,-106514,OK
299.282,Gamblers,Tick,294,358,-64,64,127400,127000,-3405,135105,122305,OK
299.47,TraderOne,Tick,1926,1940,-14,14,127400,127000,19114,-103714,-106514,OK
299.47,Gamblers,Tick,294,358,-64,64,127400,127000,-3405,135105,122305,OK
299.812,TraderOne,Tick,1926,1940,-14,14,127400,127000,19114,-103714,-106514,OK
299.812,Gamblers,Tick,294,358,-64,64,127400,127000,-3405,135105,122305,OK
300.032,TraderOne,Tick,1926,1940,-14,14,127400,126800,19114,-103714,-106514,OK
300.032,Gamblers,Tick,294,358,-64,64,127400,126800,-3405,135105,122305,OK
300.312,TraderOne,Tick,1926,1940,-14,14,127400,126900,19114,-103714,-106514,OK
300.312,Gamblers,Tick,294,358,-64,64,127400,126900,-3405,135105,122305,OK
300.5,TraderOne,Tick,1926,1940,-14,14,127400,126900,19114,-103714,-106514,OK
300.5,Gamblers,Tick,294,358,-64,64,127400,126900,-3405,135105,122305,OK
300.782,TraderOne,Tick,1926,1940,-14,14,127400,126900,19114,-103714,-106514,OK
300.782,Gamblers,Tick,294,358,-64,64,127400,126900,-3405,135105,122305,OK
301.032,TraderOne,Tick,1926,1940,-14,14,127400,126900,19114,-103714,-106514,OK
301.032,Gamblers,Tick,294,358,-64,64,127400,126900,-3405,135105,122305,OK
301.312,TraderOne,Tick,1926,1950,-24,24,127500,127000,18987,-101587,-106387,OK
301.312,Gamblers,Tick,294,358,-64,64,127500,127000,-3405,135105,122305,OK
301.5,TraderOne,Tick,1926,1950,-24,24,127500,127000,18987,-101587,-106387,OK
301.5,Gamblers,Tick,294,358,-64,64,127500,127000,-3405,135105,122305,OK
301.782,TraderOne,Tick,1936,1950,-14,14,126800,127000,18860,-104460,-101660,OK
301.782,Gamblers,Tick,294,358,-64,64,126800,127000,-3405,135105,147905,OK
301.97,TraderOne,Tick,1936,1950,-14,14,126800,127000,18860,-104460,-101660,OK
301.97,Gamblers,Tick,294,358,-64,64,126800,127000,-3405,135105,147905,OK
302.25,TraderOne,Tick,1936,1950,-14,14,126800,127000,18860,-104460,-101660,OK
302.25,Gamblers,Tick,294,358,-64,64,126800,127000,-3405,135105,147905,OK
302.5,TraderOne,Tick,1946,1950,-4,14,126800,127100,18733,-1376333,-104533,OK
302.5,Gamblers,Tick,294,358,-64,64,126800,127100,-3405,135105,147905,OK
302.75,TraderOne,Tick,1946,1950,-4,4,126800,126700,18733,-108333,-108733,OK
302.75,Gamblers,Tick,294,358,-64,64,126800,126700,-3405,135105,128705,OK
303.032,TraderOne,Tick,1946,1950,-4,4,126800,126700,18733,-108333,-108733,OK
303.032,Gamblers,Tick,294,358,-64,64,126800,126700,-3405,135105,128705,OK
303.282,TraderOne,Tick,1946,1960,-14,14,126800,126800,18987,-107587,-107587,OK
303.282,Gamblers,Tick,294,358,-64,64,126800,126800,-3405,135105,135105,OK
303.47,TraderOne,Tick,1946,1960,-14,14,126800,126600,18987,-107587,-110387,OK
303.47,Gamblers,Tick,294,358,-64,64,126800,126600,-3405,135105,122305,OK
303.782,TraderOne,Tick,1946,1970,-24,24,126800,126600,19241,-105841,-110641,OK
303.782,Gamblers,Tick,294,358,-64,64,126800,126600,-3405,135105,122305,OK
304.032,TraderOne,Tick,1946,1978,-32,32,126800,126600,19444,-103644,-110044,OK
304.032,Gamblers,Tick,294,358,-64,64,126800,126600,-3405,135105,122305,OK
304.282,TraderOne,Tick,1946,1978,-32,32,126800,126500,19444,-103644,-110044,OK
304.282,Gamblers,Tick,294,358,-64,64,126800,126500,-3405,135105,122305,OK
304.532,TraderOne,Tick,1946,1978,-32,32,126800,126500,19444,-103644,-110044,OK
304.532,Gamblers,Tick,294,358,-64,64,126800,126500,-3405,135105,122305,OK
304.812,TraderOne,Tick,1946,1988,-42,42,126700,126500,19697,-99897,-108297,OK
304.812,Gamblers,Tick,294,358,-64,64,126700,126500,-3405,135105,122305,OK
304.97,TraderOne,Tick,1946,1988,-42,42,126700,126500,19697,-99897,-108297,OK
304.97,Gamblers,Tick,294,358,-64,64,126700,126500,-3405,135105,122305,OK
305.22,TraderOne,Tick,1946,1988,-42,42,126700,126500,19697,-99897,-108297,OK
305.22,Gamblers,Tick,294,358,-64,64,126700,126500,-3405,135105,122305,OK
305.532,TraderOne,Tick,1946,1988,-42,42,126700,126500,19697,-99897,-108297,OK
305.532,Gamblers,Tick,294,358,-64,64,126700,126500,-3405,135105,122305,OK
305.782,TraderOne,Tick,1946,1988,-42,42,126700,126500,19697,-99897,-108297,OK
305.782,Gamblers,Tick,294,358,-64,64,126700,126500,-3405,135105,122305,OK
306.032,TraderOne,Tick,1946,1998,-52,52,126700,125800,19950,-95150,-105550,OK
306.032,Gamblers,Tick,294,358,-64,64,126700,125800,-3405,135105,122305,OK
306.22,TraderOne,Tick,1946,2008,-62,62,126400,125800,20203,-89703,-102103,OK
306.22,Gamblers,Tick,294,358,-64,64,126400,125800,-3405,135105,122305,OK
306.438,TraderOne,Tick,1956,2008,-52,52,126400,125800,20456,-96956,-107356,OK
306.438,Gamblers,Tick,294,358,-64,64,126400,125800,-3405,135105,122305,OK
306.688,TraderOne,Tick,1966,2008,-42,42,126400,126000,20709,-103209,-111609,OK
306.688,Gamblers,Tick,294,358,-64,64,126400,126000,-3405,135105,122305,OK
307.032,TraderOne,Tick,1966,2008,-42,42,126400,126000,20709,-103209,-111609,OK
307.032,Gamblers,Tick,294,358,-64,64,126400,126000,-3405,135105,122305,OK
307.282,TraderOne,Tick,1966,2008,-42,42,126400,126000,20709,-103209,-111609,OK
307.282,Gamblers,Tick,294,358,-64,64,126400,126000,-3405,135105,122305,OK
307.47,TraderOne,Tick,1966,2008,-42,42,126400,126000,20709,-103209,-111609,OK
307.47,Gamblers,Tick,294,358,-64,64,126400,126000,-3405,135105,122305,OK
307.72,TraderOne,Tick,1966,2008,-42,42,126400,126000,20709,-103209,-111609,OK
307.72,Gamblers,Tick,294,358,-64,64,126400,126000,-3405,135105,122305,OK
307.938,TraderOne,Tick,1966,2008,-42,42,126300,126000,20709,-103209,-111609,OK
307.938,Gamblers,Tick,294,358,-64,64,126300,126000,-3405,135105,122305,OK
308.188,TraderOne,Tick,1966,2018,-52,52,126200,125600,20962,-97462,-107862,OK
308.188,Gamblers,Tick,294,358,-64,64,126200,125600,-3405,135105,122305,OK
308.532,TraderOne,Tick,1976,2018,-42,42,126000,125500,20836,-103336,-111736,OK
308.532,Gamblers,Tick,294,358,-64,64,126000,125500,-3405,135105,122305,OK
308.75,TraderOne,Tick,1986,2018,-32,32,125800,125500,21088,-108588,-114988,OK
308.75,Gamblers,Tick,294,358,-64,64,125800,125500,-3405,135105,122305,OK
308.97,TraderOne,Tick,1986,2018,-32,32,125800,125500,21088,-108588,-114988,OK
308.97,Gamblers,Tick,294,358,-64,64,125800,125500,-3405,135105,122305,OK
309.282,TraderOne,Tick,1986,2018,-32,32,125800,125500,21088,-108588,-114988,OK
309.282,Gamblers,Tick,294,358,-64,64,125800,125500,-3405,135105,122305,OK
309.532,TraderOne,Tick,1986,2018,-32,32,125800,125500,21088,-108588,-114988,OK
309.532,Gamblers,Tick,294,358,-64,64,125800,125500,-3405,135105,122305,OK
309.72,TraderOne,Tick,1986,2018,-32,32,125800,125500,21088,-108588,-114988,OK
309.72,Gamblers,Tick,294,358,-64,64,125800,125500,-3405,135105,122305,OK
310.032,TraderOne,Tick,1986,2018,-32,32,125800,125400,21088,-108588,-114988,OK
310.032,Gamblers,Tick,294,358,-64,64,125800,125400,-3405,135105,122305,OK
310.282,TraderOne,Tick,1986,2028,-42,42,125800,125400,21340,-104840,-113240,OK
310.282,Gamblers,Tick,294,358,-64,64,125800,125400,-3405,135105,122305,OK
310.532,TraderOne,Tick,1986,2028,-42,42,125800,125200,21340,-104840,-113240,OK
310.532,Gamblers,Tick,294,358,-64,64,125800,125200,-3405,135105,122305,OK
310.782,TraderOne,Tick,1986,2038,-52,52,125800,125300,21214,-99714,-110114,OK
310.782,Gamblers,Tick,294,358,-64,64,125800,125300,-3405,135105,122305,OK
310.97,TraderOne,Tick,1986,2038,-52,52,125800,125300,21214,-99714,-110114,OK
310.97,Gamblers,Tick,294,358,-64,64,125800,125300,-3405,135105,122305,OK
311.22,TraderOne,Tick,1996,2038,-42,42,125900,125300,21466,-105966,-114366,OK
311.22,Gamblers,Tick,294,358,-64,64,125900,125300,-3405,135105,122305,OK
311.532,TraderOne,Tick,1996,2038,-42,42,125900,125300,21466,-105966,-114366,OK
311.532,Gamblers,Tick,294,358,-64,64,125900,125300,-3405,135105,122305,OK
311.72,TraderOne,Tick,1996,2038,-42,42,125900,125300,21466,-105966,-114366,OK
311.72,Gamblers,Tick,294,358,-64,64,125900,125300,-3405,135105,122305,OK
312.0,TraderOne,Tick,1996,2038,-42,42,126000,125300,21466,-105966,-114366,OK
312.0,Gamblers,Tick,294,358,-64,64,126000,125300,-3405,135105,122305,OK
312.188,TraderOne,Tick,1996,2038,-42,42,126000,125300,21466,-105966,-114366,OK
312.188,Gamblers,Tick,294,358,-64,64,126000,125300,-3405,135105,122305,OK
312.47,TraderOne,Tick,2006,2038,-32,32,125900,125400,21340,-110840,-117240,OK
312.47,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
312.75,TraderOne,Tick,2006,2038,-32,32,125700,125400,21340,-110840,-117240,OK
312.75,Gamblers,Tick,294,358,-64,64,125700,125400,-3405,135105,122305,OK
313.032,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
313.032,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
313.22,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
313.22,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
313.47,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
313.47,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
313.782,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
313.782,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
313.97,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
313.97,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
314.25,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
314.25,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
314.562,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
314.562,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
314.75,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
314.75,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
315.032,TraderOne,Tick,2016,2038,-22,22,125900,125400,21592,-116092,-120492,OK
315.032,Gamblers,Tick,294,358,-64,64,125900,125400,-3405,135105,122305,OK
315.22,TraderOne,Tick,2016,2054,-38,38,125700,125400,21768,-110868,-118468,OK
315.22,Gamblers,Tick,294,358,-64,64,125700,125400,-3405,135105,122305,OK
315.438,TraderOne,Tick,2016,2064,-48,48,125700,125400,22019,-108119,-117719,OK
315.438,Gamblers,Tick,294,358,-64,64,125700,125400,-3405,135105,122305,OK
315.72,TraderOne,Tick,2026,2064,-38,38,125400,124900,21893,-116993,-124593,OK
315.72,Gamblers,Tick,294,358,-64,64,125400,124900,-3405,135105,122305,OK
316.0,TraderOne,Tick,2026,2074,-48,48,125300,124900,22144,-112244,-121844,OK
316.0,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
316.188,TraderOne,Tick,2036,2074,-38,38,125400,124900,22395,-117495,-125095,OK
316.188,Gamblers,Tick,294,358,-64,64,125400,124900,-3405,135105,122305,OK
316.47,TraderOne,Tick,2036,2084,-48,48,125300,124900,22646,-113746,-123346,OK
316.47,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
316.782,TraderOne,Tick,2036,2084,-48,48,125300,124900,22646,-113746,-123346,OK
316.782,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
316.97,TraderOne,Tick,2036,2084,-48,48,125300,124900,22646,-113746,-123346,OK
316.97,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
317.22,TraderOne,Tick,2036,2084,-48,48,125300,124900,22646,-113746,-123346,OK
317.22,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
317.532,TraderOne,Tick,2036,2084,-48,48,125300,124900,22646,-113746,-123346,OK
317.532,Gamblers,Tick,294,358,-64,64,125300,124900,-3405,135105,122305,OK
317.75,TraderOne,Tick,2046,2084,-38,38,125600,125200,22520,-119620,-127220,OK
317.75,Gamblers,Tick,294,358,-64,64,125600,125200,-3405,135105,122305,OK
318.0,TraderOne,Tick,2046,2084,-38,38,125600,125200,22520,-119620,-127220,OK
318.0,Gamblers,Tick,294,358,-64,64,125600,125200,-3405,135105,122305,OK
318.22,TraderOne,Tick,2056,2084,-28,38,125400,124800,22395,-1373495,-131095,OK
318.22,Gamblers,Tick,294,358,-64,64,125400,124800,-3405,135105,122305,OK
318.47,TraderOne,Tick,2056,2094,-38,38,125300,124800,22646,-122746,-130346,OK
318.47,Gamblers,Tick,294,358,-64,64,125300,124800,-3405,135105,122305,OK
318.812,TraderOne,Tick,2056,2104,-48,48,125300,124800,22897,-118997,-128597,OK
318.812,Gamblers,Tick,294,358,-64,64,125300,124800,-3405,135105,122305,OK
319.062,TraderOne,Tick,2056,2114,-58,58,125200,124800,23147,-114247,-125847,OK
319.062,Gamblers,Tick,294,358,-64,64,125200,124800,-3405,135105,122305,OK
319.25,TraderOne,Tick,2056,2114,-58,58,125200,124800,23147,-114247,-125847,OK
319.25,Gamblers,Tick,294,358,-64,64,125200,124800,-3405,135105,122305,OK
319.47,TraderOne,Tick,2066,2114,-48,48,125200,124800,23397,-120497,-130097,OK
319.47,Gamblers,Tick,294,358,-64,64,125200,124800,-3405,135105,122305,OK
319.75,TraderOne,Tick,2066,2114,-48,48,125200,124700,23397,-120497,-130097,OK
319.75,Gamblers,Tick,294,358,-64,64,125200,124700,-3405,135105,122305,OK
320.032,TraderOne,Tick,2066,2114,-48,48,125200,124700,23397,-120497,-130097,OK
320.032,Gamblers,Tick,294,358,-64,64,125200,124700,-3405,135105,122305,OK
320.25,TraderOne,Tick,2076,2114,-38,38,125100,124600,23272,-127372,-134972,OK
320.25,Gamblers,Tick,294,358,-64,64,125100,124600,-3405,135105,122305,OK
320.47,TraderOne,Tick,2076,2124,-48,48,125100,124600,23522,-123622,-133222,OK
320.47,Gamblers,Tick,294,358,-64,64,125100,124600,-3405,135105,122305,OK
320.75,TraderOne,Tick,2076,2124,-48,48,125100,124700,23522,-123622,-133222,OK
320.75,Gamblers,Tick,294,358,-64,64,125100,124700,-3405,135105,122305,OK
321.032,TraderOne,Tick,2076,2124,-48,48,125100,124700,23522,-123622,-133222,OK
321.032,Gamblers,Tick,294,358,-64,64,125100,124700,-3405,135105,122305,OK
321.25,TraderOne,Tick,2076,2124,-48,48,125100,124700,23522,-123622,-133222,OK
321.25,Gamblers,Tick,294,358,-64,64,125100,124700,-3405,135105,122305,OK
321.562,TraderOne,Tick,2076,2124,-48,48,125100,124800,23522,-123622,-133222,OK
321.562,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
321.72,TraderOne,Tick,2086,2124,-38,48,125000,124800,23397,-1375497,-135097,OK
321.72,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
322.062,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
322.062,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
322.25,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
322.25,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
322.562,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
322.562,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
322.812,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
322.812,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
323.0,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
323.0,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
323.25,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
323.25,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
323.438,TraderOne,Tick,2086,2124,-38,38,125000,124900,23397,-128497,-132297,OK
323.438,Gamblers,Tick,294,358,-64,64,125000,124900,-3405,135105,128705,OK
323.812,TraderOne,Tick,2086,2124,-38,38,125000,124800,23397,-128497,-136097,OK
323.812,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
324.032,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
324.032,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
324.188,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
324.188,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
324.562,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
324.562,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
324.782,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
324.782,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
324.97,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
324.97,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
325.22,TraderOne,Tick,2087,2124,-37,37,125100,124800,23384,-128884,-136284,OK
325.22,Gamblers,Tick,294,358,-64,64,125100,124800,-3405,135105,122305,OK
325.5,TraderOne,Tick,2087,2134,-47,47,125200,124800,23259,-125759,-135159,OK
325.5,Gamblers,Tick,294,358,-64,64,125200,124800,-3405,135105,122305,OK
325.75,TraderOne,Tick,2087,2134,-47,47,125200,124800,23259,-125759,-135159,OK
325.75,Gamblers,Tick,294,358,-64,64,125200,124800,-3405,135105,122305,OK
325.938,TraderOne,Tick,2097,2134,-37,37,125000,124800,23134,-130634,-138034,OK
325.938,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
326.22,TraderOne,Tick,2097,2134,-37,37,125000,124800,23134,-130634,-138034,OK
326.22,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
326.562,TraderOne,Tick,2097,2134,-37,37,125000,124800,23134,-130634,-138034,OK
326.562,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
326.782,TraderOne,Tick,2097,2134,-37,37,125000,124800,23134,-130634,-138034,OK
326.782,Gamblers,Tick,294,358,-64,64,125000,124800,-3405,135105,122305,OK
327.0,TraderOne,Tick,2097,2144,-47,47,125400,124800,23009,-126509,-135909,OK
327.0,Gamblers,Tick,294,358,-64,64,125400,124800,-3405,135105,122305,OK
327.188,TraderOne,Tick,2097,2144,-47,47,125400,124800,23009,-126509,-135909,OK
327.188,Gamblers,Tick,294,358,-64,64,125400,124800,-3405,135105,122305,OK
327.47,TraderOne,Tick,2097,2144,-47,47,125400,124800,23009,-126509,-135909,OK
327.47,Gamblers,Tick,294,358,-64,64,125400,124800,-3405,135105,122305,OK
327.75,TraderOne,Tick,2097,2144,-47,47,125400,124700,23009,-126509,-135909,OK
327.75,Gamblers,Tick,294,358,-64,64,125400,124700,-3405,135105,122305,OK
328.0,TraderOne,Tick,2097,2144,-47,47,125400,124700,23009,-126509,-135909,OK
328.0,Gamblers,Tick,294,358,-64,64,125400,124700,-3405,135105,122305,OK
328.25,TraderOne,Tick,2097,2144,-47,47,125400,124700,23009,-126509,-135909,OK
328.25,Gamblers,Tick,294,358,-64,64,125400,124700,-3405,135105,122305,OK
328.47,TraderOne,Tick,2107,2144,-37,37,124800,124700,22884,-130384,-134084,OK
328.47,Gamblers,Tick,294,358,-64,64,124800,124700,-3405,135105,128705,OK
328.72,TraderOne,Tick,2107,2154,-47,47,125400,124700,22759,-125259,-134659,OK
328.72,Gamblers,Tick,294,358,-64,64,125400,124700,-3405,135105,122305,OK
329.062,TraderOne,Tick,2117,2154,-37,37,124800,124500,22634,-131134,-138534,OK
329.062,Gamblers,Tick,294,358,-64,64,124800,124500,-3405,135105,122305,OK
329.22,TraderOne,Tick,2117,2154,-37,37,124800,124400,22634,-131134,-138534,OK
329.22,Gamblers,Tick,294,358,-64,64,124800,124400,-3405,135105,122305,OK
329.47,TraderOne,Tick,2127,2154,-27,37,124700,124400,22509,-1379009,-140409,OK
329.47,Gamblers,Tick,294,358,-64,64,124700,124400,-3405,135105,122305,OK
329.812,TraderOne,Tick,2127,2160,-33,27,124900,124400,22434,614466,-138534,OK
329.812,Gamblers,Tick,294,358,-64,64,124900,124400,-3405,135105,122305,OK
330.0,TraderOne,Tick,2127,2160,-33,33,124900,124600,22434,-133134,-139734,OK
330.0,Gamblers,Tick,294,358,-64,64,124900,124600,-3405,135105,122305,OK
330.25,TraderOne,Tick,2127,2160,-33,33,124900,124600,22434,-133134,-139734,OK
330.25,Gamblers,Tick,294,358,-64,64,124900,124600,-3405,135105,122305,OK
330.5,TraderOne,Tick,2127,2160,-33,33,124900,124600,22434,-133134,-139734,OK
330.5,Gamblers,Tick,294,358,-64,64,124900,124600,-3405,135105,122305,OK
330.782,TraderOne,Tick,2127,2160,-33,33,124900,124600,22434,-133134,-139734,OK
330.782,Gamblers,Tick,294,358,-64,64,124900,124600,-3405,135105,122305,OK
331.032,TraderOne,Tick,2127,2160,-33,33,124900,124600,22434,-133134,-139734,OK
331.032,Gamblers,Tick,294,358,-64,64,124900,124600,-3405,135105,122305,OK
331.25,TraderOne,Tick,2147,2160,-13,23,124700,124600,22184,-1384884,-140184,OK
331.25,Gamblers,Tick,294,358,-64,64,124700,124600,-3405,135105,128705,OK
331.5,TraderOne,Tick,2147,2160,-13,13,124700,124600,22184,-139884,-141184,OK
331.5,Gamblers,Tick,294,358,-64,64,124700,124600,-3405,135105,128705,OK
331.72,TraderOne,Tick,2147,2160,-13,13,124700,124600,22184,-139884,-141184,OK
331.72,Gamblers,Tick,294,358,-64,64,124700,124600,-3405,135105,128705,OK
332.032,TraderOne,Tick,2147,2160,-13,13,124700,124600,22184,-139884,-141184,OK
332.032,Gamblers,Tick,294,358,-64,64,124700,124600,-3405,135105,128705,OK
332.22,TraderOne,Tick,2147,2160,-13,13,124700,124600,22184,-139884,-141184,OK
332.22,Gamblers,Tick,294,358,-64,64,124700,124600,-3405,135105,128705,OK
